"","geneid","theta_Gau1","theta_Gau2","Gamma1","Gamma2","logLik11","logLik21","logLik10","logLik20","Diff","Pvalue","Adjust.Pvalue"
"14673","Morn2",201.968923999909,518.080227570762,"19.9999374147526","2.16071908478037",96.7147123328978,750.073311043571,-129.671802791575,741.360815936061,470.198020463966,2.9018705639557e-104,4.52919951204552e-103
"14674","Arhgef33",222.675883118148,277.559116113797,"19.9990827537571","2.98715779275713",1190.66242997369,-115.2231894456,1190.08983941703,-116.657990468078,4.01478315827632,0.0451030229170666,0.0558308957544618
"14675","Sos1",201.968923999909,1029.81361026833,"19.9999374075005","3.47424630526621",221.361735170002,918.514346882476,22.3827062669664,915.985937561821,403.014876447382,1.21517836846939e-89,1.48624257402804e-88
"14676","Cdkl4",221.082735356284,277.559116113797,"2.38290530291071","1.68057110891537",582.523265657323,1320.85773891995,577.481575817998,1319.23696977412,13.3249179703098,0.000261902367093048,0.000398086707180928
"14677","Gm33373",431.362626214619,277.559116113797,"3.57964573047294","19.9999374148229",1394.06652996227,188.343736660066,1393.66996909623,152.671172588981,72.1382498742498,2.00636827864511e-17,5.64885320097956e-17
"14678","Map4k3",562.515663031073,277.559116113797,"1.87017610666482","3.45677340665114",374.525828327497,510.162322274665,351.345376380998,491.806079889039,83.0733886642499,7.90629147421143e-20,2.40303433362001e-19
"14679","C230072F16Rik",628.853984918983,277.559116113797,"1.91398206424926","19.999937360492",1266.60957781875,100.932637126324,1255.09875473424,-92.1680354754554,409.222991372579,5.41080245778831e-91,6.74961327282268e-90
"14680","Tmem178",418.707972850431,548.103564652852,"0.0719063338613406","2.74288541239089",210.587096084227,913.210316456613,113.989128264007,877.238689526276,265.139189501114,1.30117829127296e-59,9.74775950466292e-59
"14681","Thumpd2",202.021726201704,1512.8717160719,"19.9999427832547","4.1183915472395",971.860305465206,930.541789476249,969.330172330215,929.011123231428,8.12159875962425,0.00437409679842136,0.00598469673739295
"14682","Slc8a1",440.326990203242,474.796002065449,"0.249376241129373","3.30706808455572",143.117767419617,1371.01755054172,42.1626066744682,1336.6626078577,270.620206858337,8.31262972444718e-61,6.37406025832669e-60
"14683","Pkdcc",376.257562710336,277.559116113797,"2.10606663586325","19.9998409296124",667.188025419938,961.62491109493,661.088211585768,957.542369801069,20.3647102560619,6.39992016224513e-06,1.08922425845466e-05
"14684","Eml4",271.245098709373,817.351607523515,"3.80138521109824","2.48674647976501",608.914382914842,1083.44218471335,590.523332336779,1076.49381629704,50.6788379887457,1.08786217015831e-12,2.58530047708133e-12
"14685","Cox7a2l",612.539966125167,277.559116113797,"1.48400199190942","2.75757470736356",221.103231478865,439.337595269161,208.237155843715,387.77956396611,128.848213876402,7.3208102408192e-30,2.91596451945916e-29
"14686","Mta3",576.556997519651,277.559116113797,"4.20759419116188","19.9996436011761",625.229233934867,494.694232754299,624.76088189336,491.050642060046,8.22388547151991,0.00413425878197784,0.0056718016780564
"14687","C430042M11Rik",1071.05512677068,535.81828032877,"2.87661867510987","0.590784128644877",1553.83159705182,208.873894444912,1529.42374773351,166.699059440704,133.165368645036,8.31859111150028e-31,3.39734934029386e-30
"14688","Zfp36l2",201.968923999909,427.775229699559,"19.9999373629519","2.09226111016391",514.892499433057,697.711570164959,500.152444988999,690.816256266908,43.270736684218,4.76659203863097e-11,1.06222247497431e-10
"14689","Thada",1153.60969036507,277.559116113797,"19.9999372924039","2.28878442538962",928.184071139479,309.287755059715,924.315039350625,306.450092958396,13.4133877803456,0.000249834796338815,0.000380170185978648
"14690","Plekhh2",201.968923999909,277.559116113797,"2.7747363858326","1.20351563295702",889.164050448519,101.600109380879,882.105976784542,79.4234674994863,58.4694310907393,2.06474252854399e-14,5.2281760183804e-14
"14691","Dync2li1",201.968923999909,277.559116113797,"19.9999373845374","0.962447138064181",466.727745308458,1201.19178505874,376.10737646313,1186.12263981845,211.379028171236,6.8707718020078e-48,4.08656536956101e-47
"14692","Lrpprc",273.988117447692,468.151772792056,"3.42641744036592","-0.596066199610337",359.69186017005,64.532463938876,111.051072794277,-280.814141568735,1187.97478576677,2.50452050248813e-260,2.3297765291431e-258
"14693","1110020A21Rik",201.968923999909,648.611397292229,"19.9999216483586","2.20356487137222",1036.42611054311,1141.05937269048,1027.9888560393,1131.34696915316,36.2993160822602,1.69223237588596e-09,3.50704657505379e-09
"14694","Ppm1b",201.968923999909,277.559116113797,"1.95461624956778","19.9999373245093",343.134471987418,1593.2795251485,341.584094906091,1590.37497086604,8.90986272757391,0.0028363458566281,0.00394639950427767
"14695","Prepl",201.968923999909,280.522662640165,"19.9999373755712","0.256782871205308",439.379814409117,37.788298670017,218.362444327657,-40.8581852853304,599.327708073615,2.34438001897311e-132,5.43649036023692e-131
"14696","Camkmt",201.968923999909,348.492089908859,"19.9999373363342","3.41984399152368",744.598687757636,471.436560448231,743.161236194216,470.793499353567,4.16102531616798,0.0413643573035583,0.0513944720305775
"14697","Six3os1",732.351062410045,334.045380600772,"1.60670255598579","1.18726183331016",837.073707288823,715.215540164416,831.882858079735,709.21308438748,22.3866099720483,2.22922789509499e-06,3.90462673813765e-06
"14698","Six3",278.14996808057,1224.15709846998,"0.216091826707317","3.04259784958194",250.691073650925,968.480349839584,166.935965085286,930.670084398066,243.130748014314,8.16734202011063e-55,5.52372915435733e-54
"14699","Srbd1",1056.06141548112,284.748507908221,"5.72321974920567","2.40691121542974",800.664116361023,773.338831986286,796.450420166724,771.886270077671,11.3325162058279,0.00076161633302846,0.00111475924162653
"14700","Prkce",505.021751473271,277.559116113797,"0.482760181980223","19.9999374184659",153.004847154333,-41.9159543440292,55.4778784815499,-443.679839665163,998.581707987834,3.65217581437102e-219,2.3406996095333e-217
"14701","Epas1",201.968923999909,277.559116113797,"19.9999374039378","19.999937394795",15.8733168441904,399.384465024795,15.8733163087436,399.384465284351,5.51781681679131e-07,0.999407315375619,1
"14702","Rhoq",201.968923999909,277.559116113797,"3.72306205717005","2.57445704594985",412.169171476963,770.9817714381,409.917307585424,770.335016868316,5.79723692264633,0.0160513795590001,0.0208157737465914
"14703","Pigf",201.968923999909,558.478062139925,"19.9979796318139","1.68832853481335",547.000568957902,963.729221216176,501.952861146307,944.899309712941,127.75523862966,1.26974870600706e-29,5.02803191074894e-29
"14704","Cript",361.408567028179,527.693915973571,"2.57580540239545","0.859132252837302",308.266547775129,776.336090750597,292.066843197695,733.68592834673,117.699733962602,2.01727568457219e-27,7.54751341511164e-27
"14705","Socs5",207.078267761017,735.853605006738,"1.63363873295532","1.9930196786365",324.941083257844,1127.83416519802,317.22875542203,1126.0530882197,18.986809628268,1.31625231956906e-05,2.19384370945681e-05
"14706","Mcfd2",330.975962896354,277.559116113797,"1.49531411000013","0.426703201701886",304.033914557707,1267.44813542801,288.033499350661,1260.52196417198,45.8531729261517,1.27456519834482e-11,2.90923259448335e-11
"14707","4833418N02Rik",201.968923999909,277.559116113797,"19.9998322430943","2.00969654981443",1387.69554417981,645.024053147413,1383.67205346728,642.738750343196,12.6175870334941,0.000382134297620644,0.000573025445004281
"14708","Ttc7",201.968923999909,1624.17823843903,"1.81330933122989","3.11075475054283",631.916185861885,1080.67456955873,595.671743545819,1076.56491587507,80.7081919994516,2.61635274976529e-19,7.83365944701657e-19
"14709","Calm2",398.564911583785,497.526437712363,"-0.0963214557026976","1.19081199205321",64.9434344209412,668.046125744538,42.3877612388513,640.161425683296,100.880746486664,9.76915348760253e-24,3.31939155968861e-23
"14710","Gm30984",201.968923999909,823.928440167731,"19.9996256074792","3.17359348274194",901.126778453321,894.26403769071,896.923268583873,893.053796863853,10.8275013926097,0.00100003498678978,0.00144784503290207
"14711","Msh2",201.968923999909,338.222015750088,"19.9999374122607","1.4535998386521",255.999275281146,311.995494848733,60.5766816666055,298.470564621798,417.895047682951,7.00836544323782e-93,8.99756948347543e-92
"14712","Kcnk12",396.952918727862,277.559116113797,"2.2667405287931","1.16843638250025",671.808625424328,233.085940091997,666.777597436801,229.762781349029,16.7083734609902,4.35881861943637e-05,7.01921142603667e-05
"14713","Msh6",315.998738494578,277.559116113797,"19.9999236851892","19.999937312978",683.158267592822,812.955865839189,683.158267591098,812.955865835189,1.14478098112158e-08,0.999914630789811,1
"14714","Fbxo11",337.704031366795,351.125000452456,"1.78180265720156","1.77875828377042",345.902011885876,346.866230267136,345.882678933533,346.808634227268,0.153857984422075,0.694875460562946,0.756192099906691
"14715","Foxn2",798.137639971798,277.559116113797,"4.0177290180783","2.03373664965192",721.380245673171,358.416330707626,716.988676028052,350.699298190187,24.2172043251159,8.60600749115511e-07,1.54258088470066e-06
"14716","Ppp1r21",201.955055453795,343.353481122439,"19.9998962708815","0.974947333492698",335.448542996127,177.942543335236,302.295331583542,149.010736737517,124.170036020608,7.73252121086942e-29,2.99566189413954e-28
"14717","Gtf2a1l",470.230098449902,277.559116113797,"1.67726369954555","19.9999544760984",1609.03154710656,1583.63967474109,1594.83122704158,1574.04203461359,47.5959203849602,5.23773684429313e-12,1.21391113451378e-11
"14718","Lhcgr",1269.05805117617,1163.02039054929,"3.19785571743555","3.70203033471888",1537.87194825141,951.355257086441,1537.53566156383,951.049762535366,1.28356247731017,0.257237702268502,0.292264974541384
"14719","Gm10184",355.016449628671,277.559116113797,"3.88788685456238","19.9999373016045",1176.56792990987,1376.34390164298,1176.40589820212,1375.77323150311,1.46540369523973,0.226072289554266,0.2583705982627
"14720","Nrxn1",466.912045939996,845.236557522453,"-0.0877563645821883","3.36890842127933",163.266919439916,1005.87165750089,57.2985687280287,962.446835155828,298.786346113899,6.05602183642664e-67,5.1832796779805e-66
"14721","Adcyap1",919.007592355956,277.559116113797,"19.9999369666753","19.9999374175824",-478.19986057508,17.4483846732173,-478.199860154145,17.4483688543905,3.0795783537485e-05,0.995572246229247,1
"14722","Mettl4",777.741488805894,277.666433165554,"4.94831636664096","1.40464836107903",761.886584502724,181.836991052457,754.737092034099,152.301302423477,73.3703621952101,1.0746773819855e-17,3.04732156442118e-17
"14723","Gm1976",201.968923999909,290.856099832622,"19.9999374037454","0.79292054025046",319.451194664536,1237.50516100611,96.824456596951,1204.71678272021,510.83023270697,4.18388834072742e-113,7.3871494900978e-112
"14724","Gm20939",201.968923999909,459.031476016959,"19.9998410623857","0.290467512129326",1139.37836483085,607.844949075866,1095.7567755577,511.385575171065,280.161926355902,6.92324364998371e-63,5.51386904980846e-62
"14725","Crem",201.968923999909,665.459556347855,"19.999937425242","2.41144392579012",-416.849784131297,688.811668793473,-591.173318362739,679.494662705919,367.281080637992,7.31463993983148e-82,7.93304620789584e-81
"14726","Gm6225",201.968923999909,445.23481118881,"19.9998334410435","3.87544335009128",1622.88227026099,716.652858787817,1621.97159157469,716.361154383982,2.40476618027014,0.120966197323468,0.142531031139892
"14727","Cul2",279.853387187489,318.054564143703,"2.65907464297319","19.9989089670644",384.681087187518,570.744424890727,383.47120625051,569.479297518198,4.95001661907395,0.026090417677809,0.03315063295169
"14728","Bambi",668.198211035223,277.559116113797,"2.25802799907721","19.9999374383783",844.357522275775,46.8721894665277,834.549106101082,-223.878014059895,561.117239402231,4.80377110700579e-124,9.94918445940804e-123
"14729","Map3k8",201.968923999909,684.847322114247,"19.9999373407394","4.43232737675786",1123.68726234562,814.359728633006,1122.92506684488,814.147857118992,1.94813402950808,0.162788068792713,0.189152531896972
"14730","4833419F23Rik",249.799086749405,934.249459056787,"2.16521348467859","4.39411025972612",1383.54244303008,1241.28790029582,1382.61756473311,1241.10227449729,2.22100819099978,0.136144129131348,0.159525680423898
"14731","Mtpap",201.968923999909,277.498246988096,"19.9999373928662","19.9999373112035",423.521426406662,831.529278510922,423.521426038928,831.529278535014,6.87284000377986e-07,0.99933853308198,1
"14732","Jcad",421.824238786019,277.559116113797,"0.903821521165957","19.9999216452414",301.577833846797,651.808047416533,245.497634877293,621.803783769004,172.168925234066,2.4858144863903e-39,1.24435959483234e-38
"14733","Svil",972.405623761743,723.728617533991,"3.56185730012217","2.95281929330488",854.221746635812,822.886133564799,853.785013916702,822.574296571941,1.49713942393578,0.221112033404169,0.252950301601298
"14734","Gm26682",1469.38991037127,277.639366762174,"5.24349736130454","2.69546182589805",1574.47129486105,323.717737859382,1572.34225489715,319.145758049432,13.4020395476997,0.000251350846541008,0.000382405647742157
"14735","Zfp438",2009.62131805973,615.585210102994,"19.9999349541503","1.83828332253594",930.894381563208,265.411595544453,923.590400023299,247.244120403259,50.9429133622059,9.50917107769988e-13,2.26580497619842e-12
"14736","Gm10125",239.843851907458,277.559116113797,"1.80228243648807","19.9999373289589",839.319047764023,537.731810699362,835.751605837225,529.364686593732,23.8691320648556,1.03111958579524e-06,1.83790602618643e-06
"14737","Gm26575",412.56920939342,587.98610637462,"4.31829994135291","5.5422974414598",1619.42031342767,650.185605252841,1619.35879413539,650.097718527369,0.298812035503715,0.584628127971136,0.640411903320242
"14738","Zeb1",201.968923999909,1355.74930360037,"19.999937419882","5.33502501280704",-401.72500874771,1296.53479602363,-478.714837632568,1296.42629910747,154.196651602036,2.09774599297062e-35,9.63034602920721e-35
"14739","Arhgap12",322.05135921285,277.559116113797,"1.7774871854126","2.7302666782845",460.087385729362,681.445130166144,455.762293224103,678.616007470674,14.3084304014581,0.000155168403241934,0.000240089956883894
"14740","Kif5b",201.968923999909,335.638985806058,"0.972603686797582","1.56248455817146",23.3743044130258,288.084243413488,15.2853298517958,282.77892104905,26.7885938513361,2.26973074761882e-07,4.21358727796634e-07
"14741","Epc1",201.968923999909,277.559116113797,"1.80277510555607","3.81868093440669",569.330749510719,726.251580584219,567.59276241768,725.380620104596,5.21789514532406,0.0223555944268293,0.0286263448182454
"14742","Rab18",382.130728038673,490.881931320353,"1.29661775586026","2.95575490387918",243.439082057089,1155.02894599075,234.467546038301,1148.00869638768,31.9835712437161,1.55481968437745e-08,3.072831084373e-08
"14743","Mkx",330.748597912187,277.559116113797,"1.48021354751425","19.9999373476402",681.235149113226,1348.17492624533,661.662801324041,1334.75514450448,65.9842590600701,4.54538634949227e-16,1.21982104159882e-15
"14744","Gm46633",2009.87003042229,706.673661686762,"4.44830308048482","4.71356883640364",1415.16989539885,1055.82335768079,1414.56370512612,1055.24762031825,2.36385527053972,0.124174971838528,0.14615316076635
"14745","Armc4",799.479473324283,277.559116113797,"3.80224531809652","6.60976842233833",1223.97391199175,524.925025564293,1223.15422664672,515.968118829124,19.5531841603979,9.78375293712078e-06,1.64568830402345e-05
"14746","Mpp7",842.887921192996,756.032569765374,"3.20407631332617","3.52873561515045",926.386146021012,1546.92156976713,926.139701070083,1546.7810422319,0.773944972318077,0.378999403576232,0.423018943491085
"14747","Wac",201.968923999909,277.436835112447,"1.30349697719513","3.75398851318815",307.637587486859,230.406574809165,302.818932720028,229.465246941273,11.5199652694459,0.000688526760271536,0.00101233084632048
"14748","Fzd8",436.347401025193,277.559116113797,"1.75912903675863","2.1892787627681",867.638309220047,333.94941643203,863.757812812193,326.668441044576,22.3229435906156,2.3043689090835e-06,4.03363671730863e-06
"14749","Ccny",572.896578054066,277.559116113797,"2.4990014764689","2.47736662861133",314.031332985661,616.825266925723,312.108892274384,612.737333923755,12.0207474264896,0.000526115999563434,0.000780377435707804
"14750","Colec12",616.022218974899,721.329164505187,"3.19544406178102","4.422021725672",609.094075067236,1179.81478697538,608.514386595376,1179.21772242392,2.35350604664018,0.125001587130134,0.147051657529373
"14751","Thoc1",202.119350644967,1107.36781801997,"3.07660089182576","19.9999209552957",558.4445585056,1495.12194982778,558.211011947953,1494.72152749864,1.26793777357443,0.260153908939126,0.295413328935549
"14752","Usp14",508.22665460898,467.705283811884,"1.34326335929247","0.806061395277654",212.927023111714,218.178760448404,210.049898390511,215.546630272441,11.0185097943319,0.000902065612015355,0.00131219069770333
"14753","Rock1",201.968923999909,277.559116113797,"2.54547320686581","2.45604244620657",579.796050497504,626.246925043182,579.384458889263,626.538808416208,0.239416470430115,0.624627888538669,0.682529023863672
"14754","Greb1l",250.668400279881,277.559116113797,"1.53866357214092","2.36259214907146",904.812698847787,1145.82437355826,903.35493149348,1144.82656970144,4.91114242225467,0.0266839866970596,0.0338546192378951
"14755","Esco1",201.968923999909,1300.31320223398,"19.9999373392184","5.02800203291956",647.464073501847,1116.5965825961,644.665264229111,1116.38384536948,6.02309299871195,0.0141198797087783,0.0184003779842461
"14756","Snrpd1",461.782910223193,424.729206123685,"1.4424044695689","4.48953040525298",250.750534520901,853.525016526437,230.225895105906,843.491374501765,61.116562879334,5.37936728287003e-15,1.38934983337841e-14
"14757","Abhd3",208.802014013471,277.559116113797,"1.753488207154","19.9999372751402",305.975568976662,908.746407478891,302.176653013773,905.347078797933,14.3964892876941,0.000148078121280869,0.000229555636256668
"14758","Mib1",423.244208362114,1118.44143366298,"1.58695234528878","5.02858292813151",264.488670387009,1333.37970484964,252.313191446862,1323.78569197367,43.5389836322338,4.15597202347489e-11,9.28690028416578e-11
"14759","Rbbp8",642.35110573444,1412.93912436358,"3.40051035557006","4.74949333518505",995.716344127558,950.22344193444,994.760686618624,949.786244621033,2.78570964468167,0.0951085550237802,0.113418223370604
"14760","Gm50069",439.876760089543,332.062338641269,"4.25992111603605","2.59052137370814",1313.36649806223,720.199179482582,1312.228681666,719.270458240763,4.13307527609777,0.0420528640092865,0.0522021178288222
"14761","Gm6277",201.963547477719,553.15949851387,"19.9999373429547","4.16950409324402",978.813224809778,632.320566650331,978.035818509887,631.922164599319,2.35161670180605,0.125153152031861,0.147198046523131
"14762","Cables1",285.797083438376,1035.55794931855,"1.81340888088543","4.69837455898595",591.266990465757,812.154695570489,586.1241935529,809.897662540481,14.7996598857301,0.000119557062585618,0.000186728333668931
"14763","Tmem241",201.866110763157,277.559116113797,"19.9999373282888","19.9999373164584",905.664529276341,939.190064004055,905.664529264112,939.190064014301,3.96562427340541e-09,0.999949754653759,1
"14764","Riok3",201.968923999909,1056.63859071421,"19.9999373738116","4.99917915756069",351.690616819226,1179.62736460867,330.116639203734,1179.56445422581,43.273775996704,4.75919377813114e-11,1.06071899663468e-10
"14765","Rmc1",201.968923999909,277.559116113797,"19.999937356608","19.9999559528173",535.330501115424,1000.80635746814,535.330501058294,1000.80635748951,7.15199348633178e-08,0.999786620048817,1
"14766","Npc1",341.163750302583,277.559116113797,"1.34064348851126","19.9999373222467",252.749680009167,582.266598951851,219.981438691572,562.87019272852,104.329295081852,1.71336917784741e-24,5.94710806954755e-24
"14767","Gm15956",615.88960631538,277.559116113797,"4.08664701099631","19.9999373063576",1219.14822622329,591.942336760307,1218.82796456596,589.495994304137,5.53320822700016,0.0186588619287174,0.0240554061406186
"14768","Ankrd29",281.00291374943,908.300626773118,"1.95288910929208","3.77910030932436",550.928297998607,1261.08252987969,543.709817795586,1258.89882595786,18.8043682497018,1.44835023321339e-05,2.40883668231311e-05
"14769","Lama3",215.783393127713,307.929039999091,"1.11253094611961","2.39883957819667",1057.95771360561,765.142217908242,1052.84549878837,762.578820780464,15.3512238900362,8.9263085459626e-05,0.000140655674009994
"14770","Ttc39c",622.21033102493,277.559116113797,"2.21962849255598","5.32343217441059",597.237900320206,698.673311307114,576.478074215272,689.253973579863,60.3583276643699,7.90693282114692e-15,2.02927572750198e-14
"14771","Cabyr",1496.60051463847,277.559116113797,"19.9997165314588","19.999937322968",1541.90232161346,633.355402009579,1541.90232165087,633.355401515648,9.13042185857194e-07,0.999237595559026,1
"14772","Osbpl1a",562.452619931257,277.559116113797,"-0.322775994639333","2.01267002584491",150.949914518873,802.066056276698,-24.6775671838652,738.686844740757,478.013386477358,5.78133564011815e-106,9.17293985238629e-105
"14773","Impact",386.618729332673,277.559116113797,"0.462290791943535","3.51809609097588",127.074345410738,593.958519273459,44.866314797939,547.424343959908,257.4844118527,6.06546857833239e-58,4.37095011007848e-57
"14774","Zfp521",508.887031014948,434.802553211592,"3.27721452635871","2.89979236228454",737.429538902993,494.39056450085,737.353585520598,494.190717838372,0.551600089745875,0.457664634436047,0.506445692609912
"14775","Ss18",532.459171841944,581.243056251357,"4.87421222514227","2.89481138466868",579.455547423195,633.578818594219,576.17863110374,629.617940270318,14.475589286712,0.000141987675961015,0.000220576140563924
"14776","Taf4b",202.028819019205,277.559116113797,"19.999937320774","19.9999373280452",938.956327601745,1028.87821372932,938.956327588531,1028.87821375783,-3.0592673283536e-08,1,1
"14777","Kctd1",284.172290057932,277.44802587232,"0.86322364695765","19.9969746807093",262.071000242788,673.201699191713,231.315140133266,659.026774068336,89.861570465798,2.55420437561963e-21,8.12265931445829e-21
"14778","Gm2629",201.951676115473,277.559116113797,"19.9999475086939","19.9998730804409",1367.66290081757,741.436487048444,1367.66290081408,741.436487055915,-7.96262611402199e-09,1,1
"14779","Aqp4",451.551743098653,277.395295430544,"1.37593590977706","19.9999372230362",239.360779387835,706.529732826181,209.004730817408,690.704904706753,92.3617533797099,7.2195962995994e-22,2.33190095557894e-21
"14780","Chst9",954.29570695514,438.329383794602,"3.29163167193016","0.966973632769809",1400.17357882416,185.796022865928,1386.6416574122,161.903645038386,74.8485984790041,5.08231276085732e-18,1.45942793145169e-17
"14781","Cdh2",278.674146129452,430.28857718911,"1.787958492057","0.810642189664799",314.764166045792,501.374290441799,287.432259400432,447.277965694237,162.856462785844,2.68892701384325e-37,1.28857941885058e-36
"14782","Dsg1c",609.674249362157,1173.78530698613,"1.92831161491456","3.75108639978948",1189.0681093188,1481.55597650526,1183.56439760038,1477.20019607127,19.7189843048195,8.97057797298103e-06,1.51218845212963e-05
"14783","Dsg2",451.168671647455,861.058708333338,"1.18099492254007","5.50792219503844",1088.69520680638,1451.20073323945,1069.30689397343,1436.3806580807,68.4167759833995,1.32346851614283e-16,3.61064923316392e-16
"14784","Ttr",395.230196331526,524.185316713009,"-1.11403099132386","2.21516018168391",-274.947501538149,799.142757894158,-561.125441429585,647.71884171927,875.203712132648,2.4116779588775e-192,1.1684436158502e-190
"14785","B4galt6",341.71015555615,370.766869753098,"1.68846552464833","1.20619885294743",268.029390595456,274.823917998457,265.84863081,270.120173624322,13.769008319182,0.000206718416927234,0.000316543044789619
"14786","Trappc8",201.968923999909,888.392979168619,"19.9999374135257","2.86097244883182",-65.2957233336065,898.046800056828,-338.943286194208,891.633383572576,560.121958689707,7.90840514080712e-124,1.63376811278171e-122
"14787","Rnf138",201.909548579646,458.47236539523,"2.38549082790941","5.44543860206123",663.166456558308,987.294193085497,662.362298672004,987.318292218869,1.5601175058639,0.211648015982383,0.242669252864996
"14788","Garem1",432.552920364273,477.303077247884,"2.39070138409507","0.319507282114955",867.526905001359,199.438832781963,843.682269741559,145.441942672027,155.683050739472,9.92952092699159e-36,4.5960384182683e-35
"14789","Klhl14",442.46025759403,277.475134825429,"1.05825951180246","3.12008576343163",1163.12497244136,245.238976860592,1137.58205878897,152.389834297602,236.78411243076,1.97665967669214e-53,1.29907318840821e-52
"14790","4930426D05Rik",378.450284654807,472.235996627781,"1.06039115246559","2.25138085825288",1207.03079875673,246.548017892976,1198.5821578267,238.308461224284,33.3763951974442,7.59401048620423e-09,1.52207457159466e-08
"14791","Asxl3",585.38812114871,588.10780078595,"4.3237950931472","0.697125706623192",860.710350431523,365.617806300028,831.510244902669,312.705798362308,164.224226933148,1.35138237170262e-37,6.51440735236805e-37
"14792","Nol4",317.018636852713,659.799767306125,"1.03933339934337","2.02309209857514",360.726106452725,1520.46098897938,355.727093746066,1511.83945422363,27.2410949248183,1.79600416386022e-07,3.35173126028666e-07
"14793","Dtna",605.352998922257,1828.11769525468,"2.64693220679432","4.28252255091219",343.776573225694,1381.95828084868,338.703262969449,1379.34747146099,15.36823928787,8.84628118031304e-05,0.000139421639398118
"14794","Gm15972",328.910939470008,1522.84041706613,"3.37501291483138","1.57135441203742",1258.59988023895,1125.83681198531,1249.44249724495,1093.6387781668,82.7108336250199,9.49792568611638e-20,2.88087818603109e-19
"14795","Mapre2",374.796401794383,277.559116113797,"1.54261785492781","19.9999373440206",204.8733392991,469.52077333876,194.796097818176,429.698934560447,99.7981605184739,1.68746912258735e-23,5.6921487456692e-23
"14796","Zfp397",202.132664486929,417.008771053452,"3.31038405289222","1.20205025039404",688.082974895367,235.712551612806,669.879360603752,203.186322951124,101.459685906594,7.29327609130084e-24,2.4879975165609e-23
"14797","Zfp35",201.93056953132,277.432729491578,"19.9999373195898","5.2682417424873",700.381296221977,505.52490529252,700.284267249363,505.513409355813,0.217049818641726,0.641297061494852,0.700038547849172
"14798","Zfp24",201.968923999909,478.717687983877,"19.9999373538972","0.0563199755485342",493.178328451845,172.199790778502,289.759249433688,45.203493847217,660.830751898884,9.85520588224777e-146,2.72845062171958e-144
"14799","Ino80c",201.968923999909,289.041526359362,"19.9998963531829","1.48161783165986",590.099291720468,357.492069693646,575.153742029069,339.194476651396,66.4862854672982,3.52336475091703e-16,9.4930246243261e-16
"14800","Galnt1",201.968923999909,1054.49494222324,"19.9999374131534","2.85880721965805",91.5694073789236,755.952946559891,-218.227600418892,744.931286716204,641.637335283005,1.47178361461806e-141,3.86438152618829e-140
"14801","2700062C07Rik",201.968923999909,385.270606676706,"19.9999373581993","-0.687813290827454",613.216501171326,1219.38670482112,267.378529665094,1200.17566042091,730.098031812884,8.52871141393213e-161,2.91678346864288e-159
"14802","Rprd1a",344.665881305033,469.713575160174,"3.93358460058883","2.76851108808171",322.663524956992,705.566991695964,320.850133650921,703.990056213184,6.78065357770197,0.00921511417193114,0.0122409501105563
"14803","Slc39a6",201.968923999909,996.739438493714,"19.9999372758923","3.31819205292358",272.112050859906,982.776187528854,199.677156588841,979.972484970529,150.47719365878,1.36350779036176e-34,6.13503132097821e-34
"14804","Elp2",201.968923999909,277.559116113797,"1.22548239397194","19.9999216417283",347.430310423622,1400.48961842858,337.24745748061,1394.23900064011,32.8669414629635,9.86872746371381e-09,1.96830451337659e-08
"14805","Mocos",1250.92862353227,305.818324898354,"19.9999373584836","1.20313755997082",1181.22639258348,297.864033077087,1168.69387354887,278.289544819403,64.2140145845881,1.11611995757375e-15,2.95484091548919e-15
"14806","Fhod3",355.997479253417,277.559116113797,"0.517273391853116","19.9999216934598",424.435980129436,1340.97631607361,335.302106186638,1301.58264017715,257.055099678516,7.52398474786617e-58,5.41241483475534e-57
"14807","Tpgs2",292.925535913402,282.962837416682,"1.63802112803594","0.619921751212622",363.176824432056,205.923086560574,353.068515270797,196.707557580076,38.6476762835139,5.07636576479905e-10,1.07995502202253e-09
"14808","AW554918",201.954440057093,277.559116113797,"19.9999216441143","19.9999372621008",826.913207349735,329.655037279595,826.913207343818,329.655037343193,-1.15362240649119e-07,1,1
"14809","Celf4",462.13704540314,724.98759472351,"0.321695945235304","3.77110254937235",126.126335112033,836.345511613972,55.1422269040937,800.577049818295,213.505140007233,2.36141860568029e-48,1.41641611944987e-47
"14810","Gm33228",461.893547789277,277.559116113797,"3.08351947390801","3.47342577306055",1357.89172204265,576.810731768967,1357.09304319765,575.368669084829,4.4814830582759,0.0342639761242656,0.0429990184495005
"14811","BC051408",955.346884333358,443.813296796735,"3.17740575046924","1.08493102946473",1295.20024872281,249.688926463192,1280.98768674737,226.657182561877,74.4886117535104,6.09890795529395e-18,1.7455014522544e-17
"14812","Gm49980",231.067978826541,277.559116113797,"1.49687433140225","19.9999374078018",291.487085197715,369.322882319325,278.790639454395,315.745986145347,132.546683834596,1.13603578588967e-30,4.6199167020979e-30
"14813","Pik3c3",201.968923999909,1309.65744474332,"3.81477251842759","4.17780240983652",423.541536421362,1143.68271887197,413.434397236906,1142.59830395396,22.3831082049319,2.23329616552565e-06,3.91091095940104e-06
"14814","Rit2",412.929407362663,364.418417502941,"0.796560563680454","1.43589014339202",195.844173122529,244.720416474213,186.957647940196,236.703827975597,33.8062273618981,6.0883662105082e-09,1.22588142907685e-08
